CustomerID,Age,City,SignupDate,CustomerSegment
104667,32,Kerman,16-01-2024,Regular
104668,24,Kerman,08-07-2025,Regular
104669,53,Rasht,07-09-2024,Regular
104670,38,Ahvaz,30-01-2023,New
104671,22,Tehran,26-12-2023,Regular
104672,51,Kerman,27-06-2025,Regular
104673,28,Rasht,17-07-2023,Regular
104674,59,Shiraz,06-10-2025,VIP
104675,,Mashhad,20-11-2023,New
104676,35,Tehran,20-11-2024,New
104677,44,Shiraz,04-06-2024,New
104678,45,Karaj,15-11-2024,Regular
104679,49,Mashhad,23-05-2025,New
104680,21,Mashhad,13-06-2023,VIP
104681,33,Shiraz,21-01-2024,Regular
104682,26,Tehran,14-09-2024,Regular
104683,51,Kerman,13-10-2023,Regular
104684,21,Mashhad,15-02-2024,Regular
104685,42,Tehran,27-08-2025,Regular
104686,52,Tehran,08-09-2023,Regular
104687,63,Ahvaz,27-07-2023,Regular
104688,31,Ahvaz,30-09-2024,New
104689,18,Tehran,20-04-2023,Regular
104690,52,Tehran,02-01-2023,Regular
104691,18,Isfahan,10-08-2025,Regular
104692,21,Tehran,30-10-2023,New
104693,65,Karaj,12-05-2023,New
104694,59,Tehran,19-12-2024,New
104695,51,Shiraz,10-06-2024,Regular
104696,58,Mashhad,13-05-2024,New
104697,21,Isfahan,25-04-2024,VIP
104698,22,Isfahan,09-06-2023,VIP
104699,32,Tehran,29-07-2025,New
104700,19,Tehran,02-01-2023,Regular
104701,60,Tehran,13-06-2024,New
104702,20,Tehran,24-10-2023,New
104703,44,Kerman,03-12-2024,New
104704,58,Tehran,24-08-2024,Regular
104705,53,Mashhad,26-02-2024,Regular
104706,29,Tehran,08-08-2024,New
104707,40,Karaj,06-09-2023,New
104708,44,Rasht,24-05-2023,Regular
104709,54,Qom,18-09-2025,Regular
104710,38,Tabriz,02-11-2024,New
104711,31,Qom,16-12-2024,Regular
104712,56,Mashhad,29-12-2025,VIP
104713,60,Ahvaz,17-09-2025,Regular
104714,41,Qom,02-10-2024,Regular
104715,19,Tehran,17-05-2025,Regular
104716,42,Isfahan,31-07-2024,Regular
104717,60,Tehran,18-09-2023,Regular
104718,65,Tehran,12-11-2024,Regular
104719,37,Ahvaz,26-09-2025,Regular
104720,25,Tehran,21-08-2025,New
104721,45,Karaj,07-07-2024,Regular
104722,57,Kerman,01-11-2025,New
104723,63,Isfahan,05-08-2023,New
104724,20,Mashhad,14-02-2023,Regular
104725,31,Tabriz,17-03-2024,Regular
104726,40,Qom,13-08-2023,New
104727,22,Tehran,14-11-2025,New
104728,60,Tehran,07-05-2023,Regular
104729,23,Tabriz,08-08-2024,Regular
104730,49,Rasht,25-04-2025,Regular
104731,62,Mashhad,02-05-2023,Regular
104732,50,Mashhad,19-02-2023,Regular
104733,54,Kerman,29-08-2024,New
104734,30,Tehran,15-09-2025,Regular
104735,,Tehran,18-01-2023,New
104736,38,Shiraz,23-01-2023,Regular
104737,20,Tehran,10-10-2025,Regular
104738,35,Tehran,21-10-2024,New
104739,34,,07-02-2025,Regular
104740,43,Tabriz,29-10-2023,New
104741,30,Shiraz,09-12-2023,Regular
104742,40,Mashhad,30-05-2024,New
104743,38,Shiraz,23-08-2023,Regular
104744,33,Tabriz,28-04-2024,Regular
104745,51,Qom,10-11-2025,New
104746,32,Qom,31-03-2025,Regular
104747,54,Tabriz,09-08-2025,New
104748,30,Rasht,27-06-2024,Regular
104749,59,Ahvaz,12-05-2025,Regular
104750,35,Tehran,06-04-2024,New
104751,19,Kerman,07-11-2024,New
104752,25,Rasht,10-03-2025,New
104753,56,Mashhad,22-06-2025,Regular
104754,59,Tehran,10-10-2025,Regular
104755,28,Tabriz,26-04-2023,New
104756,46,Isfahan,19-05-2025,New
104757,45,Karaj,16-02-2025,Regular
104758,24,Shiraz,17-03-2025,New
104759,39,Tehran,17-01-2023,New
104760,51,Tehran,18-06-2024,Regular
104761,64,Ahvaz,18-11-2025,New
104762,58,Tehran,12-09-2025,VIP
104763,22,Karaj,10-09-2023,New
104764,29,Mashhad,16-06-2024,Regular
104765,38,Isfahan,03-08-2025,Regular
104766,25,Shiraz,15-10-2025,New
104767,45,Tehran,29-12-2023,Regular
104768,18,Tabriz,29-05-2025,VIP
104769,23,Karaj,03-07-2025,Regular
104770,20,Tehran,14-06-2023,New
104771,32,Mashhad,04-02-2023,VIP
104772,54,Karaj,21-02-2023,New
104773,26,Karaj,09-06-2023,New
104774,65,Shiraz,22-03-2025,New
104775,30,Karaj,02-03-2024,Regular
104776,20,Tehran,20-01-2025,New
104777,34,Tehran,09-04-2023,New
104778,53,Tabriz,21-10-2024,VIP
104779,23,Karaj,26-03-2025,Regular
104780,21,Qom,04-12-2025,New
104781,58,Tehran,16-12-2023,Regular
104782,46,Shiraz,20-08-2024,New
104783,34,Tabriz,12-06-2024,Regular
104784,54,Tehran,16-01-2024,New
104785,58,Shiraz,01-12-2024,Regular
104786,35,Tabriz,10-09-2024,Regular
104787,44,Tehran,01-07-2025,New
104788,18,Mashhad,01-02-2023,New
104789,32,Tehran,31-08-2023,Regular
104790,46,Rasht,26-09-2024,Regular
104791,27,Tehran,20-09-2024,Regular
104792,65,Tehran,15-09-2025,Regular
104793,64,Tehran,08-01-2025,VIP
104794,30,Tehran,05-01-2023,Regular
104795,37,Tehran,19-06-2024,VIP
104796,27,Tabriz,14-07-2025,Regular
104797,42,Tehran,14-08-2025,New
104798,23,Mashhad,28-05-2025,Regular
104799,36,Tehran,06-06-2024,New
104800,44,Mashhad,27-04-2023,New
104801,47,Tehran,22-08-2023,New
104802,46,Tabriz,16-07-2025,Regular
104803,28,Karaj,08-01-2024,Regular
104804,56,Karaj,16-04-2025,Regular
104805,51,Tehran,09-02-2023,New
104806,54,Ahvaz,21-06-2024,VIP
104807,40,Karaj,06-11-2025,Regular
104808,60,Tehran,26-09-2023,New
104809,,Isfahan,03-02-2023,New
104810,56,Karaj,12-11-2023,New
104811,27,Mashhad,11-03-2023,VIP
104812,29,Mashhad,01-11-2024,New
104813,43,Tabriz,29-07-2023,VIP
104814,44,Tehran,27-09-2023,New
104815,53,Kerman,05-10-2024,Regular
104816,32,Tehran,23-12-2023,New
104817,59,Tehran,13-12-2024,Regular
104818,33,Tehran,16-10-2025,Regular
104819,43,Mashhad,16-10-2025,New
104820,62,Ahvaz,09-03-2025,VIP
104821,43,Qom,26-11-2025,Regular
104822,50,Rasht,17-03-2025,New
104823,61,Shiraz,16-03-2023,Regular
104824,64,Isfahan,12-11-2025,New
104825,41,Mashhad,12-09-2024,VIP
104826,38,Tehran,07-01-2023,Regular
104827,27,Rasht,10-11-2024,New
104828,43,Isfahan,25-09-2023,New
104829,62,Isfahan,08-08-2024,New
104830,41,Shiraz,21-12-2024,VIP
104831,34,Qom,31-01-2023,New
104832,23,Tehran,24-04-2024,New
104833,36,Karaj,02-03-2023,Regular
104834,29,Karaj,04-05-2023,New
104835,64,Ahvaz,20-08-2023,New
104836,43,Tehran,05-05-2025,Regular
104837,24,Tehran,28-03-2024,New
104838,21,Isfahan,21-02-2023,Regular
104839,58,Ahvaz,29-03-2025,Regular
104840,62,Kerman,18-08-2024,New
104841,54,Shiraz,05-06-2023,Regular
104842,23,Tehran,07-09-2024,New
104843,22,Tehran,30-09-2023,Regular
104844,27,Tabriz,27-11-2024,Regular
104845,54,Tehran,03-11-2025,Regular
104846,54,Shiraz,12-12-2023,Regular
104847,58,Ahvaz,27-03-2025,Regular
104848,22,Mashhad,26-01-2023,New
104849,25,Mashhad,21-03-2024,VIP
104850,61,Tehran,31-08-2025,New
104851,62,Tehran,23-03-2023,Regular
104852,52,Karaj,14-10-2025,Regular
104853,23,Mashhad,13-04-2023,New
104854,21,Tehran,11-06-2024,Regular
104855,20,Tehran,18-07-2023,VIP
104856,51,Tehran,23-01-2023,Regular
104857,58,Tabriz,18-01-2024,Regular
104858,48,Tabriz,28-09-2024,Regular
104859,30,Shiraz,02-03-2025,Regular
104860,54,Isfahan,12-12-2023,New
104861,20,Tehran,23-06-2024,Regular
104862,57,Isfahan,19-07-2023,New
104863,60,Tehran,09-03-2025,Regular
104864,52,Rasht,05-07-2023,Regular
104865,60,Tehran,31-07-2025,Regular
104866,46,Isfahan,16-07-2023,Regular
104867,40,Tehran,28-12-2024,New
104868,33,Qom,29-12-2023,New
104869,62,Tehran,27-12-2025,New
104870,51,Rasht,04-11-2023,New
104871,27,Tehran,04-11-2025,New
104872,63,Qom,04-07-2025,Regular
104873,20,Tabriz,27-05-2024,Regular
104874,46,Tehran,26-06-2024,Regular
104875,27,Tehran,23-01-2024,VIP
104876,49,Mashhad,13-04-2024,Regular
104877,,Qom,25-05-2024,New
104878,38,Ahvaz,09-06-2023,Regular
104879,50,Tehran,20-12-2023,VIP
104880,54,Mashhad,17-08-2025,New
104881,36,Tehran,07-12-2025,Regular
104882,65,Tehran,02-03-2023,VIP
104883,,Tabriz,12-03-2025,Regular
104884,25,Mashhad,20-09-2023,Regular
104885,18,Tehran,17-12-2024,Regular
104886,27,Ahvaz,11-11-2024,New
104887,51,Karaj,20-08-2025,Regular
104888,43,Karaj,08-02-2025,Regular
104889,34,Tehran,20-06-2025,New
104890,41,Rasht,27-05-2025,New
104891,58,Shiraz,09-12-2024,New
104892,45,Isfahan,25-03-2024,Regular
104893,20,Tehran,05-01-2024,Regular
104894,20,Rasht,15-01-2024,Regular
104895,41,Shiraz,28-01-2024,New
104896,37,Qom,12-11-2023,Regular
104897,58,Tabriz,07-12-2023,New
104898,45,Qom,14-09-2024,VIP
104899,54,Karaj,23-10-2023,Regular
104900,46,Rasht,17-01-2024,Regular
104901,34,Tehran,15-02-2025,New
104902,49,Tehran,26-12-2023,New
104903,,Karaj,27-04-2023,New
104904,52,Isfahan,19-01-2023,Regular
104905,27,Shiraz,17-04-2025,New
104906,48,Karaj,04-11-2025,Regular
104907,31,Shiraz,17-01-2025,New
104908,55,Qom,08-03-2023,Regular
104909,56,Mashhad,08-09-2024,New
104910,47,Ahvaz,24-10-2023,New
104911,63,Tehran,18-12-2023,Regular
104912,43,Tabriz,05-10-2025,Regular
104913,19,Rasht,21-06-2025,Regular
104914,47,Tehran,16-03-2025,Regular
104915,55,Mashhad,02-07-2024,New
104916,22,Mashhad,25-09-2024,Regular
104917,23,Shiraz,29-09-2025,Regular
104918,31,Isfahan,24-12-2024,New
104919,58,Tehran,25-09-2024,Regular
104920,43,Rasht,17-04-2023,New
104921,64,Tehran,27-12-2025,New
104922,59,Shiraz,04-06-2025,New
104923,44,Shiraz,04-02-2024,Regular
104924,50,Tehran,01-10-2023,New
104925,33,Tehran,25-11-2025,Regular
104926,22,Kerman,13-11-2025,Regular
104927,37,Tabriz,05-04-2024,New
104928,46,Tehran,11-09-2023,Regular
104929,26,Qom,23-05-2025,New
104930,28,Isfahan,15-11-2024,New
104931,18,Tehran,12-09-2025,VIP
104932,53,Karaj,20-08-2024,Regular
104933,61,Isfahan,27-08-2024,New
104934,57,Tehran,06-06-2023,Regular
104935,36,Ahvaz,22-10-2024,VIP
104936,46,Mashhad,02-02-2024,Regular
104937,64,Mashhad,13-08-2023,Regular
104938,46,Tehran,05-05-2025,Regular
104939,32,Karaj,14-01-2024,Regular
104940,34,Karaj,21-08-2023,Regular
104941,52,Rasht,17-11-2025,Regular
104942,39,Tehran,20-11-2025,Regular
104943,58,Qom,25-06-2024,New
104944,59,Shiraz,20-11-2023,New
104945,19,Mashhad,27-06-2023,Regular
104946,52,,17-11-2024,New
104947,35,Qom,30-10-2024,New
104948,42,Tehran,08-11-2024,Regular
104949,30,Tabriz,20-04-2025,VIP
104950,35,Shiraz,30-05-2024,New
104951,33,Tehran,18-01-2025,New
104952,20,Kerman,18-12-2024,Regular
104953,55,Qom,21-05-2025,Regular
104954,24,Isfahan,25-03-2025,Regular
104955,36,Karaj,09-02-2023,Regular
104956,27,Isfahan,08-11-2024,Regular
104957,25,Karaj,04-12-2025,New
104958,35,Tehran,05-09-2024,Regular
104959,62,Isfahan,03-08-2024,Regular
104960,63,Mashhad,26-10-2024,New
104961,36,Isfahan,05-09-2024,New
104962,42,Isfahan,16-03-2024,Regular
104963,65,Tehran,24-12-2025,Regular
104964,29,Kerman,19-03-2023,Regular
104965,63,Tehran,10-06-2025,Regular
104966,23,Tehran,24-06-2023,Regular
104967,28,Mashhad,15-08-2023,New
104968,34,Tabriz,26-10-2024,VIP
104969,19,Tehran,29-11-2024,Regular
104970,57,Shiraz,12-10-2025,New
104971,59,Karaj,19-11-2023,Regular
104972,36,Tehran,29-01-2023,New
104973,58,Kerman,07-10-2023,VIP
104974,55,Mashhad,18-08-2024,Regular
104975,56,Tabriz,27-01-2024,Regular
104976,56,Tehran,04-10-2023,VIP
104977,45,Karaj,27-09-2025,Regular
104978,23,Ahvaz,07-09-2024,New
104979,62,Tehran,05-01-2025,Regular
104980,47,Tehran,31-03-2025,Regular
104981,61,Mashhad,24-03-2024,New
104982,64,Tehran,16-03-2025,Regular
104983,26,Kerman,21-11-2025,Regular
104984,37,Shiraz,04-03-2025,Regular
104985,27,Tabriz,22-11-2023,VIP
104986,20,Kerman,02-05-2025,Regular
104987,64,Ahvaz,16-09-2023,Regular
104988,62,Qom,21-03-2023,Regular
104989,62,Mashhad,01-05-2024,New
104990,60,Mashhad,11-07-2024,New
104991,49,Mashhad,29-05-2024,VIP
104992,43,tehran,14-10-2023,Regular
104993,65,Mashhad,26-10-2023,Regular
104994,44,Tehran,05-10-2025,New
104995,48,Mashhad,16-11-2023,New
104996,28,Isfahan,07-05-2025,New
104997,53,Mashhad,10-10-2023,Regular
104998,57,Tehran,28-04-2023,Regular
104999,50,tehran,11-03-2023,New
105000,,Isfahan,24-09-2023,Regular
105001,27,Karaj,10-07-2025,VIP
105002,19,Karaj,13-05-2024,VIP
105003,48,Tehran,31-01-2025,Regular
105004,50,Tehran,20-11-2025,Regular
105005,55,Mashhad,22-02-2023,Regular
105006,63,Tehran,01-05-2023,Regular
105007,41,Mashhad,04-10-2025,New
105008,57,Kerman,13-09-2024,Regular
105009,52,Tehran,07-11-2024,Regular
105010,31,Mashhad,09-01-2024,Regular
105011,58,tehran,24-06-2025,New
105012,20,Isfahan,08-12-2024,New
105013,46,Tehran,10-10-2023,Regular
105014,63,Tehran,11-12-2024,New
105015,49,Rasht,05-01-2023,New
105016,62,Tehran,21-09-2023,Regular
105017,20,Tabriz,12-08-2023,Regular
105018,43,Qom,10-05-2025,New
105019,55,Tehran,15-03-2025,New
105020,48,Karaj,10-04-2023,Regular
105021,60,Tehran,19-09-2025,VIP
105022,40,Mashhad,14-06-2025,Regular
105023,50,Mashhad,21-04-2024,Regular
105024,38,Kerman,21-08-2023,New
105025,59,Tehran,05-04-2024,Regular
105026,23,Tehran,07-10-2024,Regular
105027,30,Rasht,20-11-2024,Regular
105028,22,Tehran,16-01-2024,Regular
105029,51,Ahvaz,22-04-2023,New
105030,29,Tabriz,29-10-2024,New
105031,33,Shiraz,11-02-2025,Regular
105032,58,,20-10-2023,New
105033,35,Karaj,01-12-2024,Regular
105034,24,Tehran,15-09-2024,Regular
105035,19,Kerman,02-07-2024,New
105036,28,Rasht,09-01-2023,Regular
105037,61,Rasht,03-12-2023,Regular
105038,44,Tabriz,15-02-2024,Regular
105039,65,Shiraz,02-07-2025,New
105040,28,Shiraz,23-06-2025,New
105041,34,Tehran,14-08-2025,New
105042,25,Isfahan,21-05-2024,New
105043,37,Tabriz,24-12-2023,Regular
105044,45,Tabriz,30-06-2024,Regular
105045,56,Mashhad,16-05-2025,New
105046,35,Isfahan,11-11-2024,VIP
105047,55,Tabriz,20-10-2024,New
105048,,Isfahan,20-04-2024,Regular
105049,32,Kerman,01-02-2025,Regular
105050,61,Karaj,07-08-2025,Regular
105051,38,Tehran,01-01-2025,New
105052,25,Tehran,17-03-2024,VIP
105053,64,Karaj,08-07-2025,Regular
105054,61,Isfahan,29-10-2025,New
105055,20,Ahvaz,22-05-2025,New
105056,61,Tehran,18-08-2025,VIP
105057,63,Tehran,18-10-2023,New
105058,57,Mashhad,06-04-2024,Regular
105059,30,Karaj,01-10-2023,New
105060,48,Kerman,05-02-2024,New
105061,43,Ahvaz,14-03-2025,Regular
105062,47,Isfahan,10-01-2025,VIP
105063,47,Qom,04-01-2023,New
105064,48,Tehran,07-04-2025,New
105065,,Shiraz,30-07-2023,Regular
105066,51,Rasht,23-07-2023,Regular
105067,43,Mashhad,18-08-2024,Regular
105068,18,Kerman,21-09-2023,New
105069,19,Tehran,20-11-2025,VIP
105070,63,Tehran,10-06-2023,New
105071,61,Shiraz,16-06-2023,New
105072,46,Rasht,12-04-2025,New
105073,26,Mashhad,10-11-2023,New
105074,55,Qom,21-02-2025,Regular
105075,24,Tehran,16-01-2025,New
105076,36,Karaj,27-07-2023,Regular
105077,33,Shiraz,26-09-2024,Regular
105078,18,Tehran,10-08-2024,New
105079,56,Karaj,14-04-2023,Regular
105080,42,Karaj,16-04-2025,Regular
105081,33,Shiraz,27-07-2025,New
105082,42,Tehran,02-11-2025,New
105083,18,Tehran,07-04-2023,Regular
105084,38,Kerman,15-07-2023,Regular
105085,42,Tabriz,22-06-2025,Regular
105086,34,Qom,30-11-2023,Regular
105087,57,Karaj,15-11-2024,New
105088,29,Qom,17-01-2024,VIP
105089,24,Tehran,27-08-2023,New
105090,43,Isfahan,15-11-2024,New
105091,60,Tabriz,14-08-2023,Regular
105092,36,Tehran,30-05-2023,New
105093,20,Tehran,03-08-2024,Regular
105094,64,Tabriz,31-07-2023,New
105095,39,Ahvaz,30-07-2023,Regular
105096,26,Tabriz,04-05-2025,Regular
105097,47,Tehran,01-08-2024,Regular
105098,33,tehran,16-08-2024,Regular
105099,63,Tehran,07-06-2023,New
105100,32,Tehran,25-06-2023,Regular
105101,44,Kerman,03-03-2024,Regular
105102,44,Karaj,01-03-2024,Regular
105103,29,Rasht,09-05-2024,New
105104,41,Qom,28-05-2023,New
105105,23,Tabriz,10-09-2025,Regular
105106,48,Mashhad,02-02-2024,Regular
105107,54,Mashhad,12-06-2025,Regular
105108,63,Rasht,14-03-2024,VIP
105109,33,Ahvaz,01-06-2024,Regular
105110,31,Mashhad,03-05-2023,Regular
105111,44,Mashhad,10-01-2025,Regular
105112,51,Mashhad,07-03-2023,New
105113,65,Mashhad,29-03-2025,Regular
105114,19,Ahvaz,23-08-2025,Regular
105115,29,Tehran,31-01-2024,New
105116,30,Isfahan,29-08-2025,New
105117,30,Rasht,04-02-2025,Regular
105118,40,Shiraz,03-01-2023,Regular
105119,59,Isfahan,11-08-2023,New
105120,19,Mashhad,03-12-2024,New
105121,57,Tehran,07-02-2025,New
105122,47,Tehran,13-04-2023,Regular
105123,47,Tehran,19-01-2025,Regular
105124,50,Tehran,06-06-2025,VIP
105125,23,Tehran,11-04-2023,Regular
105126,53,Mashhad,21-08-2025,New
105127,29,Tehran,06-08-2024,New
105128,42,Kerman,06-11-2024,Regular
105129,50,Tehran,25-02-2023,Regular
105130,46,Mashhad,02-11-2024,Regular
105131,33,Mashad,12-05-2024,New
105132,37,Tehran,11-02-2024,VIP
105133,40,Isfahan,04-05-2025,New
105134,19,Ahvaz,01-10-2023,Regular
105135,52,Shiraz,07-03-2023,Regular
105136,22,Tehran,30-06-2024,Regular
105137,40,Karaj,25-03-2025,Regular
105138,49,Karaj,27-05-2023,Regular
105139,21,Mashhad,14-12-2025,Regular
105140,65,Tehran,06-01-2025,Regular
105141,36,Tehran,19-10-2025,Regular
105142,18,Qom,29-05-2024,Regular
105143,49,Mashhad,15-05-2023,Regular
105144,44,Tehran,14-07-2023,Regular
105145,48,Shiraz,02-07-2024,Regular
105146,54,Rasht,06-10-2024,Regular
105147,40,Tehran,14-03-2025,New
105148,57,Tehran,20-05-2025,Regular
105149,35,Isfahan,15-04-2025,VIP
105150,44,Tabriz,06-10-2024,New
105151,25,Isfahan,20-01-2023,New
105152,47,Rasht,02-08-2024,New
105153,30,Tehran,16-06-2025,Regular
105154,51,Mashhad,17-07-2025,New
105155,56,Mashhad,02-07-2025,Regular
105156,59,Mashhad,12-01-2023,New
105157,62,,21-04-2024,New
105158,23,Qom,06-11-2024,New
105159,24,Mashhad,29-09-2023,New
105160,62,Karaj,24-03-2024,Regular
105161,36,Tehran,17-04-2023,VIP
105162,19,Shiraz,31-07-2023,Regular
105163,31,Mashhad,07-01-2023,Regular
105164,58,Shiraz,08-12-2025,New
105165,35,Tehran,30-07-2025,Regular
105166,21,Kerman,18-03-2024,Regular
105167,52,Rasht,05-01-2023,Regular
105168,27,Qom,03-01-2024,Regular
105169,34,Rasht,20-04-2024,New
105170,18,Tehran,05-07-2023,New
105171,46,Isfahan,25-12-2024,New
105172,39,Mashhad,28-12-2025,Regular
105173,59,Ahvaz,13-07-2025,Regular
105174,34,Tehran,26-07-2025,VIP
105175,27,Tehran,28-06-2025,New
105176,25,Karaj,18-03-2023,Regular
105177,27,Tehran,26-08-2024,Regular
105178,39,Karaj,11-09-2024,New
105179,22,Tehran,21-04-2023,New
105180,37,Tabriz,11-06-2023,Regular
105181,59,Ahvaz,10-09-2024,Regular
105182,54,Tabriz,22-02-2025,New
105183,48,Tehran,17-08-2023,New
105184,60,Tehran,14-06-2024,New
105185,55,Tehran,24-03-2023,Regular
105186,49,Tehran,01-05-2023,Regular
105187,59,Shiraz,27-09-2024,New
105188,23,Mashhad,01-09-2024,Regular
105189,57,Tehran,01-04-2025,VIP
105190,32,Tehran,24-09-2025,New
105191,53,Rasht,28-07-2023,New
105192,61,Tehran,09-01-2024,New
105193,41,Mashhad,26-07-2025,New
105194,22,Isfahan,25-02-2023,Regular
105195,35,Tehran,25-06-2025,Regular
105196,37,Rasht,01-11-2025,Regular
105197,62,Tehran,20-04-2023,New
105198,63,Karaj,05-06-2023,Regular
105199,45,Tabriz,19-01-2025,New
105200,63,Qom,04-06-2024,New
105201,38,Tabriz,17-12-2025,New
105202,37,Karaj,19-08-2024,Regular
105203,58,Isfahan,18-12-2024,Regular
105204,50,Isfahan,17-09-2023,Regular
105205,43,Karaj,22-12-2023,Regular
105206,39,Shiraz,14-07-2023,New
105207,51,Shiraz,10-06-2023,Regular
105208,54,Tehran,04-05-2023,Regular
105209,41,Tehran,04-09-2025,VIP
105210,19,Mashhad,18-03-2023,Regular
105211,22,Tehran,19-07-2024,New
105212,24,Isfahan,10-07-2024,VIP
105213,40,Tehran,03-03-2023,Regular
105214,47,Shiraz,11-07-2025,New
105215,,Karaj,02-07-2024,New
105216,29,Shiraz,19-05-2023,New
105217,55,Karaj,21-05-2023,Regular
105218,49,Tehran,06-02-2025,Regular
105219,20,Tehran,09-11-2024,New
105220,34,Karaj,27-03-2024,New
105221,32,Qom,19-03-2024,Regular
105222,60,Karaj,08-02-2023,Regular
105223,62,Tabriz,04-02-2023,New
105224,57,Karaj,09-08-2024,New
105225,43,Karaj,03-02-2024,Regular
105226,41,Karaj,03-10-2023,VIP
105227,32,Karaj,20-02-2024,Regular
105228,55,Tehran,24-10-2024,Regular
105229,22,Tehran,18-11-2023,Regular
105230,31,Mashhad,18-01-2024,New
105231,24,Shiraz,06-11-2023,VIP
105232,41,,30-12-2024,Regular
105233,32,Mashhad,01-03-2023,Regular
105234,27,Tehran,02-10-2025,Regular
105235,36,Qom,30-08-2024,New
105236,59,Tehran,25-09-2023,Regular
105237,44,Qom,11-04-2025,Regular
105238,57,Tehran,26-10-2025,New
105239,61,Mashhad,05-03-2023,Regular
105240,61,Mashhad,12-08-2023,VIP
105241,34,Mashhad,07-06-2023,Regular
105242,60,Tehran,19-03-2023,Regular
105243,61,Tehran,19-03-2025,New
105244,64,Mashhad,31-07-2023,New
105245,34,Mashhad,24-02-2024,New
105246,28,Qom,11-06-2025,Regular
105247,46,Tehran,31-10-2024,Regular
105248,62,Mashhad,11-01-2025,VIP
105249,61,Tehran,17-04-2023,New
105250,45,Rasht,29-11-2025,VIP
105251,25,Qom,01-04-2023,VIP
105252,38,Kerman,16-02-2025,Regular
105253,52,Rasht,01-12-2024,Regular
105254,44,Mashhad,27-03-2024,Regular
105255,34,Karaj,06-07-2025,New
105256,34,Mashhad,04-09-2025,New
105257,20,Ahvaz,18-03-2023,New
105258,31,Isfahan,15-11-2025,New
105259,50,Mashhad,22-09-2023,Regular
105260,29,Rasht,16-05-2025,New
105261,65,Ahvaz,17-06-2025,New
105262,21,Kerman,01-09-2024,New
105263,46,Tehran,03-08-2025,Regular
105264,41,Tehran,23-06-2025,VIP
105265,57,Mashhad,26-07-2024,Regular
105266,60,Isfahan,16-07-2023,Regular
105267,44,Mashad,20-04-2024,VIP
105268,48,Mashhad,12-09-2025,Regular
105269,51,Qom,10-08-2023,Regular
105270,43,Tehran,30-12-2025,Regular
105271,26,Karaj,18-07-2023,VIP
105272,38,Ahvaz,29-12-2024,New
105273,29,Tabriz,02-12-2024,Regular
105274,,Mashhad,03-08-2023,Regular
105275,47,Tehran,01-06-2024,New
105276,,Tehran,08-06-2023,Regular
105277,29,Karaj,04-02-2024,Regular
105278,57,Isfahan,16-11-2025,Regular
105279,36,Tehran,01-03-2023,VIP
105280,27,Kerman,12-08-2025,Regular
105281,52,Tabriz,11-01-2025,Regular
105282,52,Ahvaz,30-03-2025,VIP
105283,57,Isfahan,05-11-2023,New
105284,54,Kerman,05-11-2025,New
105285,65,Tehran,05-10-2023,Regular
105286,45,Tehran,05-07-2024,Regular
105287,31,Rasht,10-02-2023,Regular
105288,59,Rasht,30-08-2025,Regular
105289,30,Isfahan,10-02-2025,New
105290,31,Tehran,28-06-2023,Regular
105291,57,Mashhad,26-12-2024,Regular
105292,60,tehran,20-07-2023,VIP
105293,34,Ahvaz,01-05-2024,New
105294,53,Mashhad,15-07-2024,Regular
105295,62,Tehran,16-10-2025,Regular
105296,56,Tabriz,31-12-2023,Regular
105297,18,Karaj,15-01-2023,New
105298,49,Isfahan,18-04-2024,New
105299,26,Shiraz,11-10-2025,New
105300,,Kerman,24-05-2025,Regular
105301,21,Tehran,06-03-2023,Regular
105302,65,Shiraz,28-02-2023,Regular
105303,26,Tabriz,08-04-2025,Regular
105304,38,Shiraz,28-02-2025,New
105305,29,Ahvaz,02-09-2024,New
105306,57,Tabriz,07-04-2023,Regular
105307,36,Isfahan,03-11-2023,Regular
105308,53,Tehran,17-07-2025,Regular
105309,21,Karaj,02-06-2023,Regular
105310,39,Tehran,10-08-2023,VIP
105311,61,Tehran,10-05-2024,VIP
105312,62,Isfahan,15-03-2025,Regular
105313,28,Shiraz,25-06-2025,New
105314,36,Kerman,10-10-2024,New
105315,37,Karaj,23-06-2024,Regular
105316,45,Ahvaz,27-02-2024,Regular
105317,43,Mashhad,17-02-2023,New
105318,23,tehran,20-10-2023,New
105319,54,Kerman,24-08-2023,VIP
105320,28,Isfahan,04-03-2023,New
105321,33,Qom,26-03-2025,Regular
105322,58,Shiraz,22-01-2024,VIP
105323,51,,12-07-2024,Regular
105324,37,Shiraz,08-08-2023,New
105325,61,Tehran,09-10-2024,Regular
105326,36,Tehran,29-05-2023,Regular
105327,45,Tehran,12-01-2025,New
105328,29,Tehran,19-03-2025,Regular
105329,26,Mashhad,08-12-2023,New
105330,41,Ahvaz,21-08-2023,Regular
105331,45,Mashhad,04-05-2025,VIP
105332,56,Ahvaz,02-09-2023,Regular
105333,36,Shiraz,15-07-2023,VIP
105334,60,Tehran,08-01-2024,Regular
105335,47,Tehran,24-11-2025,Regular
105336,21,Rasht,21-05-2024,Regular
105337,53,Tabriz,15-10-2023,New
105338,45,Rasht,16-07-2024,VIP
105339,36,Mashhad,17-01-2024,VIP
105340,40,Karaj,28-12-2024,Regular
105341,32,Karaj,25-04-2024,Regular
105342,47,Kerman,06-10-2024,New
105343,45,Tehran,22-04-2024,New
105344,39,Kerman,11-06-2024,New
